registration_date,registration_country,purchase_count,purchase_count_delivery,purchase_count_takeaway,first_purchase_day,last_purchase_day,user_id,breakfast_purchases,lunch_purchases,evening_purchases,dinner_purchases,late_night_purchases,total_purchases_eur,distinct_purchase_venue_count,min_purchase_value_eur,max_purchase_value_eur,avg_purchase_value_eur,preferred_device,ios_purchases,web_purchases,android_purchases,preferred_restaurant_types,user_has_valid_payment_method,most_common_hour_of_the_day_to_purchase,most_common_weekday_to_purchase,avg_days_between_purchases,median_days_between_purchases,average_delivery_distance_kms,purchase_count_by_store_type,customer_segment
9/1/2019,FIN,9,8,1,9/1/2019,7/30/2020,149,0,7,0,2,0,736.736,9,32.448,288.544,81.972,web,0,2,7, ,TRUE,21,5,42,36,1.222,"{
  General merchandise: 1,
  Grocery: 4,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Power User
9/1/2019,FIN,2,2,0,9/1/2019,9/7/2019,150,0,2,0,0,0,78.936,2,36.504,42.672,39.468,ios,2,0,0,"[
  indian
]",TRUE,8,5,6,6,6.517,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Occasional Big Spender
9/1/2019,DNK,10,6,4,9/5/2019,9/3/2020,151,0,4,0,6,0,301.576,7,7.098,56.896,30.36,ios,5,5,0,"[
  italian,
  japanese
]",TRUE,5,1,40,16,10.411,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 5
}",Mid-Tier User
9/1/2019,DNK,3,3,0, ,8/18/2020,152,1,2,0,0,0,115.368,2,27.378,50.8,38.456,web,0,0,3, ,FALSE,16,4,22,22,6.52,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,4,4,0,10/16/2020,10/31/2020,154,0,1,0,3,0,268.18,3,40.56,135.128,66.792,ios,0,4,0, ,TRUE,1,2,5,2,9.15,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/1/2019,GRC,4,3,1,10/25/2019,2/20/2020,155,0,2,0,2,0,35.42,4,5.07,15.24,9.108,android,0,0,4, ,TRUE,10,3,39,42,5.421,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,1,1,0,9/2/2019,9/2/2019,156,0,1,0,0,0,12.144,1,12.168,12.192,12.144,android,0,0,1, ,TRUE,11,4, , ,10.238,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/1/2019,FIN,4,4,0,11/18/2019,9/6/2020,157,0,3,1,0,0,86.02,3,15.21,31.496,21.252,android,0,0,4,"[
  american
]",FALSE,10,1,98,96,11.519,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,1,1,0,9/1/2019,9/1/2019,162,0,1,0,0,0,21.252,1,21.294,21.336,21.252,ios,1,0,0, ,FALSE,5,2, , ,6.506,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,17,17,0,9/2/2019,10/4/2020,163,0,7,0,10,0,462.484,4,21.294,43.688,27.324,android,0,0,17,"[
  american
]",FALSE,13,2,25,13,8.907,"{
  General merchandise: 1,
  Grocery: 8,
  Pet supplies: 0,
  Restaurant: 8,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,2,2,0,11/17/2019,12/8/2019,164,0,0,0,2,0,48.576,2,19.266,29.464,24.288,ios,2,0,0, ,TRUE,14,3,21,21,7.325,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,2,1,1,9/1/2019,4/17/2020,166,0,1,0,1,0,102.212,2,50.7,51.816,50.6,ios,1,1,0, ,TRUE,3,7,229,229,1.672,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Occasional Big Spender
9/1/2019,FIN,1,1,0,9/1/2019,9/1/2019,167,0,1,0,0,0,27.324,1,27.378,27.432,27.324,web,0,1,0, ,TRUE,5,2, , ,4.941,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,16,13,3,9/1/2019,10/3/2020,168,0,3,0,13,0,549.516,8,17.238,51.816,34.408,android,0,0,16,"[
  japanese,
  mexican
]",FALSE,18,1,27,17,5.546,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 8,
  Retail store: 8
}",Mid-Tier User
9/1/2019,FIN,7,7,0,9/1/2019,9/25/2020,169,0,7,0,0,0,202.4,5,16.224,53.848,29.348,android,0,0,7,"[
  american
]",FALSE,18,5,65,38,4.16,"{
  General merchandise: 1,
  Grocery: 3,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,1,1,0,9/1/2019,9/1/2019,171,0,1,0,0,0,23.276,1,23.322,23.368,23.276,web,0,1,0, ,TRUE,11,7, , ,5.023,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,4,3,1,9/1/2019,7/26/2020,172,0,4,0,0,0,111.32,1,18.252,34.544,28.336,web,3,1,0, ,TRUE,15,4,110,64,4.023,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,3,3,0,5/8/2020,10/15/2020,176,0,3,0,0,0,86.02,3,22.308,33.528,28.336,android,1,0,2,"[
  american
]",FALSE,4,2,80,80,3.508,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,34,34,0,9/1/2019,10/17/2020,177,0,30,0,4,0,653.752,8,14.196,26.416,19.228,android,0,0,34, ,FALSE,2,5,12,9,2.379,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 17,
  Retail store: 17
}",Frequent Low Spender
9/1/2019,DNK,1,1,0,7/5/2020,7/5/2020,179,0,0,0,1,0,36.432,1,36.504,36.576,36.432,android,0,0,1, ,FALSE,19,3, , ,10.437,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,2,1,1,4/22/2020,7/11/2020,182,1,0,0,1,0,91.08,2,36.504,54.864,45.54,web,0,2,0,"[
  japanese
]",TRUE,8,2,80,80,6.292,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Occasional Big Spender
9/1/2019,FIN,39,39,0,9/1/2019,9/27/2020,183,0,22,4,13,0,795.432,10,11.154,35.56,20.24,android,0,0,39, ,TRUE,19,1,10,6,1.032,"{
  General merchandise: 0,
  Grocery: 19,
  Pet supplies: 1,
  Restaurant: 19,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,1,1,0,9/1/2019,9/1/2019,184,0,1,0,0,0,18.216,1,18.252,18.288,18.216,web,0,1,0, ,TRUE,5,6, , ,0.359,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/1/2019,FIN,18,18,0,9/1/2019,7/16/2020,186,0,17,0,1,0,587.972,9,16.224,43.688,32.384,web,0,18,0, ,TRUE,12,2,19,9,11.532,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 9,
  Retail store: 9
}",Mid-Tier User
9/1/2019,DNK,1,1,0,12/10/2019,12/10/2019,187,0,0,0,1,0,48.576,1,48.672,48.768,48.576,ios,1,0,0, ,FALSE,2,2, , ,3.156,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/1/2019,FIN,1,1,0,3/13/2020,3/13/2020,189,0,0,0,1,0,31.372,1,31.434,31.496,31.372,web,0,0,1, ,TRUE,14,5, , ,8.157,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,1,1,0,3/10/2020,3/10/2020,191,0,0,0,1,0,23.276,1,23.322,23.368,23.276,ios,1,0,0, ,FALSE,3,1, , ,9.555,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,25,25,0,9/1/2019,10/28/2020,192,1,12,2,10,0,733.7,4,15.21,48.768,29.348,ios,25,0,0, ,FALSE,16,5,18,12,4.504,"{
  General merchandise: 1,
  Grocery: 12,
  Pet supplies: 0,
  Restaurant: 12,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,1,1,0, ,9/1/2019,194,0,0,0,1,0,76.912,1,77.064,77.216,76.912,android,0,0,1, ,FALSE,20,7, , ,10.284,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/1/2019,DNK,5,4,1,7/3/2020,10/19/2020,195,0,5,0,0,0,224.664,5,23.322,65.024,44.528,ios,0,5,0, ,TRUE,22,6,27,13,10.879,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,1,1,0,9/1/2019,9/1/2019,197,0,1,0,0,0,19.228,1,19.266,19.304,19.228,web,0,1,0, ,TRUE,18,4, , ,2.171,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/1/2019,FIN,3,2,1,9/1/2019,4/12/2020,198,0,2,0,1,0,85.008,3,18.252,33.528,28.336,web,0,2,1, ,TRUE,8,4,112,112,5.643,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,3,3,0,9/1/2019,8/28/2020,199,0,2,0,1,0,257.048,3,59.826,104.648,86.02,ios,3,0,0, ,TRUE,23,1,181,181,3.008,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,1,1,0,9/1/2019,9/1/2019,200,0,1,0,0,0,69.828,1,69.966,70.104,69.828,android,0,0,1, ,FALSE,9,6, , ,11.259,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/1/2019,GRC,2,2,0,9/1/2019,9/21/2020,202,0,1,0,1,0,28.336,2,13.182,15.24,14.168,web,0,2,0, ,TRUE,8,3,386,386,5.694,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Budget User
9/1/2019,GRC,10,10,0,9/3/2019,9/10/2020,204,4,6,0,0,0,102.212,3,6.084,18.288,10.12,ios,9,0,1, ,TRUE,1,1,41,13,4.837,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 5
}",Frequent Low Spender
9/1/2019,DNK,7,7,0,9/1/2019,5/15/2020,205,0,7,0,0,0,398.728,6,28.392,137.16,56.672,web,0,7,0, ,TRUE,12,2,49,56,1.88,"{
  General merchandise: 1,
  Grocery: 3,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Power User
9/1/2019,DNK,1,1,0,9/1/2019,9/1/2019,206,0,1,0,0,0,18.216,1,18.252,18.288,18.216,ios,1,0,0, ,FALSE,16,6, , ,0.227,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/1/2019,FIN,2,2,0,9/1/2019,4/19/2020,207,0,2,0,0,0,50.6,2,20.28,31.496,25.3,web,0,2,0, ,TRUE,13,7,231,231,3.868,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/1/2019,GRC,2,2,0,9/15/2019,12/22/2019,209,0,1,1,0,0,20.24,2,7.098,13.208,10.12,ios,2,0,0, ,TRUE,13,3,98,98,4.348,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Budget User
9/1/2019,FIN,2,2,0,3/21/2020,7/10/2020,210,0,1,0,1,0,56.672,2,18.252,38.608,28.336,android,0,0,2, ,TRUE,10,6,111,111,11.67,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,11,11,0,9/1/2019,9/12/2020,211,0,6,0,5,0,349.14,6,12.168,58.928,31.372,ios,11,0,0, ,FALSE,16,4,38,15,3.078,"{
  General merchandise: 1,
  Grocery: 5,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,15,14,1,9/1/2019,7/10/2020,212,1,9,1,4,0,725.604,8,16.224,91.44,48.576,android,0,0,15,"[
  american
]",FALSE,13,4,22,7,1.578,"{
  General merchandise: 1,
  Grocery: 7,
  Pet supplies: 0,
  Restaurant: 7,
  Retail store: 0
}",Power User
9/1/2019,DNK,14,14,0,11/17/2019,8/28/2020,213,0,5,3,6,0,561.66,13,18.252,210.312,40.48,ios,13,1,0, ,TRUE,6,5,22,16,4.125,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 7,
  Retail store: 7
}",Power User
9/1/2019,DNK,1,1,0,9/21/2019,9/21/2019,218,0,0,0,1,0,32.384,1,32.448,32.512,32.384,ios,1,0,0, ,FALSE,9,1, , ,4.826,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,3,3,0,9/1/2019,4/26/2020,219,0,2,0,1,0,74.888,2,14.196,39.624,25.3,web,0,3,0,"[
  american
]",TRUE,17,3,119,119,2.627,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,15,15,0,9/1/2019,10/15/2020,220,0,4,2,9,0,784.3,12,34.476,101.6,52.624,ios,15,0,0,"[
  japanese
]",TRUE,10,5,29,27,0.482,"{
  General merchandise: 1,
  Grocery: 7,
  Pet supplies: 0,
  Restaurant: 7,
  Retail store: 0
}",Power User
9/1/2019,FIN,51,51,0,9/1/2019,9/13/2020,223,0,41,0,10,0,2019.952,5,18.252,67.056,39.468,android,0,0,51,"[
  middle eastern,
  italian
]",TRUE,23,2,8,3,7.418,"{
  General merchandise: 0,
  Grocery: 25,
  Pet supplies: 1,
  Restaurant: 25,
  Retail store: 0
}",Power User
9/1/2019,FIN,3,1,2,9/1/2019,12/14/2019,224,0,1,0,2,0,48.576,1,7.098,23.368,16.192,android,0,0,3,"[
  middle eastern,
  italian
]",TRUE,21,4,52,52,6.735,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/1/2019,GRC,1,1,0,10/1/2020,10/1/2020,225,0,0,0,1,0,8.096,1,8.112,8.128,8.096,ios,1,0,0, ,TRUE,17,4, , ,4.437,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/1/2019,FIN,1,1,0,8/26/2020,8/26/2020,226,0,1,0,0,0,36.432,1,36.504,36.576,36.432,ios,1,0,0, ,FALSE,2,6, , ,8.423,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,20,20,0,11/5/2019,9/10/2020,228,0,13,2,5,0,317.768,3,14.196,20.32,16.192,android,0,0,20,"[
  american,
  italian
]",FALSE,17,5,16,3,5.579,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 10,
  Retail store: 10
}",Frequent Low Spender
9/1/2019,FRA,1,1,0,4/22/2020,4/22/2020,229,0,0,1,0,0,30.36,1,30.42,30.48,30.36,ios,1,0,0, ,TRUE,2,2, , ,6.499,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,1,1,0,5/6/2020,5/6/2020,230,0,1,0,0,0,28.336,1,28.392,28.448,28.336,ios,1,0,0, ,FALSE,14,4, , ,7.802,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,1,1,0,9/1/2019,9/1/2019,231,0,1,0,0,0,31.372,1,31.434,31.496,31.372,ios,1,0,0, ,TRUE,18,7, , ,10.984,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FRA,2,0,2,8/23/2020,9/4/2020,232,0,0,0,2,0,48.576,1,15.21,33.528,24.288,ios,2,0,0, ,FALSE,13,6,12,12,3.827,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,7,7,0,9/1/2019,5/24/2020,233,0,6,0,1,0,380.512,4,22.308,82.296,54.648,web,0,7,0, ,TRUE,18,5,44,37,4.201,"{
  General merchandise: 1,
  Grocery: 3,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Power User
9/1/2019,FIN,1,1,0,9/1/2019,9/1/2019,234,0,1,0,0,0,18.216,1,18.252,18.288,18.216,android,0,0,1, ,TRUE,15,6, , ,3.651,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/1/2019,FIN,1,1,0,3/22/2020,3/22/2020,235,0,1,0,0,0,24.288,1,24.336,24.384,24.288,ios,1,0,0, ,FALSE,5,6, , ,10.371,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,26,26,0,9/1/2019,10/29/2020,236,0,11,0,15,0,605.176,20,14.196,83.312,23.276,web,0,5,21,"[
  american,
  italian,
  mexican
]",TRUE,19,2,17,8,0.602,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 13,
  Retail store: 13
}",Mid-Tier User
9/1/2019,FIN,7,7,0,12/26/2019,9/20/2020,237,0,1,0,6,0,185.196,4,14.196,48.768,26.312,android,0,0,7,"[
  middle eastern
]",TRUE,8,2,45,26,2.034,"{
  General merchandise: 1,
  Grocery: 3,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,4,4,0,3/17/2020,10/23/2020,238,0,4,0,0,0,60.72,3,12.168,19.304,15.18,android,0,0,4,"[
  american,
  mexican
]",TRUE,19,6,73,18,11.112,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,3,3,0,9/1/2019,7/5/2020,242,0,3,0,0,0,109.296,3,32.448,38.608,36.432,web,2,1,0,"[
  american
]",TRUE,2,6,154,154,7.531,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/1/2019,GRC,1,1,0,5/29/2020,5/29/2020,243,0,0,0,1,0,20.24,1,20.28,20.32,20.24,ios,1,0,0, ,TRUE,15,3, , ,5.451,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,29,26,3,9/1/2019,10/31/2020,244,6,14,5,4,0,603.152,14,10.14,32.512,21.252,ios,29,0,0,"[
  american,
  italian,
  middle eastern
]",FALSE,2,7,15,5,8.522,"{
  General merchandise: 1,
  Grocery: 14,
  Pet supplies: 0,
  Restaurant: 14,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,4,4,0,9/1/2019,8/6/2020,245,0,2,0,2,0,146.74,4,29.406,45.72,36.432,ios,4,0,0,"[
  american
]",TRUE,15,4,113,10,10.644,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/1/2019,GRC,1,1,0,6/21/2020,6/21/2020,246,0,1,0,0,0,24.288,1,24.336,24.384,24.288,android,0,0,1, ,TRUE,13,7, , ,8.395,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,GRC,1,1,0,9/1/2019,9/1/2019,248,0,1,0,0,0,6.072,1,6.084,6.096,6.072,android,0,0,1, ,FALSE,5,4, , ,6.654,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/1/2019,GRC,7,7,0,2/7/2020,8/11/2020,249,0,0,3,4,0,102.212,6,6.084,25.4,14.168,web,0,0,7, ,TRUE,18,6,31,15,3.766,"{
  General merchandise: 1,
  Grocery: 3,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Frequent Low Spender
9/1/2019,FIN,1,1,0,9/23/2020,9/23/2020,251,0,0,0,1,0,20.24,1,20.28,20.32,20.24,android,0,0,1, ,FALSE,11,5, , ,1.891,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/1/2019,GRC,1,1,0,9/20/2019,9/20/2019,252,0,1,0,0,0,6.072,1,6.084,6.096,6.072,android,0,0,1, ,FALSE,11,2, , ,3.312,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/1/2019,FIN,14,14,0,9/1/2019,10/4/2020,254,1,7,0,6,0,525.228,11,17.238,82.296,37.444,ios,14,0,0, ,TRUE,21,4,31,22,5.457,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 7,
  Retail store: 7
}",Mid-Tier User
9/1/2019,FIN,2,2,0,9/1/2019,10/2/2019,255,1,1,0,0,0,40.48,2,17.238,23.368,20.24,web,0,2,0, ,TRUE,16,4,31,31,3.798,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,1,1,0,9/1/2019,9/1/2019,256,0,1,0,0,0,19.228,1,19.266,19.304,19.228,web,0,1,0, ,TRUE,14,4, , ,10.622,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/1/2019,DNK,1,1,0,9/1/2019,9/1/2019,257,0,1,0,0,0,46.552,1,46.644,46.736,46.552,ios,1,0,0, ,FALSE,2,4, , ,5.023,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/1/2019,FIN,4,4,0,9/1/2019,5/21/2020,258,1,2,0,1,0,116.38,4,19.266,49.784,29.348,ios,4,0,0, ,FALSE,10,5,88,37,9.718,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,1,1,0,9/1/2019,9/1/2019,259,0,1,0,0,0,63.756,1,63.882,64.008,63.756,ios,1,0,0, ,FALSE,12,6, , ,10.836,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/1/2019,FIN,4,3,1,9/12/2019,1/18/2020,260,0,1,0,3,0,109.296,3,16.224,46.736,27.324,android,0,0,4, ,FALSE,12,4,43,21,7.261,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,2,1,1,9/1/2019,3/18/2020,262,0,1,0,1,0,159.896,2,56.784,103.632,79.948,ios,2,0,0,"[
  japanese
]",TRUE,21,1,199,199,4.045,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Occasional Big Spender
9/1/2019,FIN,7,7,0,9/1/2019,10/31/2020,263,3,4,0,0,0,270.204,6,22.308,53.848,38.456,ios,7,0,0,"[
  mexican
]",TRUE,14,2,71,27,6.237,"{
  General merchandise: 1,
  Grocery: 3,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,6,6,0,1/17/2020,10/31/2020,264,2,2,0,2,0,435.16,3,36.504,165.608,72.864,android,4,1,1, ,TRUE,8,5,58,24,6.021,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 3
}",Power User
9/1/2019,DNK,2,2,0,9/1/2019,5/20/2020,267,0,0,0,2,0,76.912,2,37.518,39.624,38.456,ios,2,0,0, ,TRUE,6,3,262,262,3.453,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/1/2019,FIN,4,4,0,9/5/2019,9/11/2020,268,0,1,0,3,0,64.768,2,15.21,17.272,16.192,ios,4,0,0, ,FALSE,2,6,124,26,7.859,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/1/2019,GRC,2,2,0,9/1/2019,9/1/2019,270,0,2,0,0,0,20.24,1,9.126,11.176,10.12,android,0,0,2, ,FALSE,10,2,0,0,3.436,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Budget User
9/1/2019,DNK,10,10,0,9/15/2019,8/30/2020,271,0,4,0,6,0,286.396,5,18.252,50.8,28.336,ios,9,1,0,"[
  mexican
]",TRUE,16,5,39,27,11.262,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 5
}",Mid-Tier User
9/1/2019,FIN,3,3,0,9/7/2019,2/24/2020,272,0,1,0,2,0,154.836,3,14.196,103.632,51.612,web,1,2,0,"[
  japanese
]",TRUE,20,7,85,85,7.083,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/1/2019,DNK,7,7,0,2/7/2020,10/14/2020,273,0,1,0,6,0,268.18,6,18.252,80.264,38.456,web,0,0,7,"[
  vietnamese
]",FALSE,1,7,50,58,7.855,"{
  General merchandise: 1,
  Grocery: 3,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
